Word	Count
text	4
lauren	1
girl	11
warren	1
ah	4
fuck	21
again	20
to-	1
period	1
send	1
may	4
beyond	1
abilities	1
moment	5
post-coital	1
scars	1
smallpox	1
vaccination	1
old	9
fighting	5
battles	1
won	1
were	33
high	8
smart	3
shy	1
chashmullee	1
roughly	1
translates	1
"dweeb."	1
picture	2
flips	2
through	16
phone	16
produces	1
photo	2
god	13
boom	2
thinking	8
killing	1
inspired	1
cut	12
hugh	2
grant	2
serious	6
read	3
interview	1
because	23
makes	8
look	27
fat	2
pictures	6
many	7
years	7
voted	2
most	7
sexy	6
"most	1
noticeable."	1
acne	1
goth	3
terrible	7
perm	1
kids	4
beetlejuice	2
why	30
done	4
subject	1
fact	2
home	14
gets	15
pulling	2
blanket	3
hide	1
body	3
holds	8
stopping	1
progress	2
wait	14
sex	3
yet	8
tugs	1
lets	1
dresses	1
kind	8
once	2
first	12
date	4
plus	1
hand	6
job	2
laughs	7
made	10
fun	6
happening	1
changing	1
under	4
everything	13
remember	4
having	4
throes	1
passion	1
listen	11
nice	7
thank	15
much	11
call	25
pulls	9
calls	4
noise	1
exchange	2
driver	2
ready	9
as	38
soon	11
pants	1
available	2
rides	1
while	11
fucking	27
couple	5
ubers	1
maybe	9
run	3
club	3
sometime	2
can	48
grab	2
drink	3
sounds	2
line	1
dating	6
plate	4
perfect	1
either	4
pretty	7
two-day	3
rule	4
where	13
can't	24
days	6
row	2
since	6
hung	4
won't	7
wouldn't	5
until	5
monday	2
we've	5
hours	3
clear	2
yesterday	2
today	3
cause	15
midnight	1
tomorrow	7
nerds	1
takes	5
am	19
core	1
nerd	1
am/pm	1
establish	1
decide	1
decided	3
aren't	6
glad	5
page	2
azmat	13
jeans	2
kumi	11
citizens	1
humanity	1
brand's	1
touch	3
them	31
sweatpants	1
stylish	2
father	9
difficult	2
observe	1
daddy	1
style	1
grow	3
beard	2
naveed's	1
small	2
mine	4
enroll	1
lsat	3
sorry	26
ma	5
though	1
you've	9
never	29
brought	2
how's	3
stand-up	10
coming	9
bhai	4
fine	17
stand	9
malala	1
has	15
ma-la-la	1
open	7
mics	1
crushes	1
ethnic	1
material	2
crutch	1
play	7
saturday	2
live	4
snl	2
idea	10
e-mail	1
hadn't	3
hacked	3
cousin	3
rehan's	1
facebook	2
account-	1
accepting	1
request	1
hack	1
discovered	2
white	5
baby	6
married	9
whatever	6
tumblr	1
named	1
dave	5
imagine	2
yes	9
sad	7
visit	1
mark	1
words	4
without	4
family	22
worse	1
pray	2
eat	9
ice	6
cream	5
ja-namaz	1
downstairs	2
hurry	1
yaar	1
leaves	5
sets	2
stop	13
unfolds	2
folded	2
prayer	2
mat	3
stands	5
beside	1
stopwatch	1
goes	11
folds	2
everyone	7
eating	5
mother	5
used	2
best	10
kulfi	2
grandmother	1
better	9
no-	1
doorbell	5
rings	5
wonder	1
sharmeen	15
guessing	2
young	3
single	1
pakistani	16
happened	7
driving	4
cul-	1
de-sac	1
also	7
phrase	1
"dropped	1
in"	1
seconds	2
nine	1
seven	2
enters	7
dressed	2
zubeida	4
dropped	3
salaam	2
wa	1
alaikum	1
please	13
hands	10
headshot	3
files	2
x-	1
favorite	5
huh	6
truth	2
nervous	1
seeing	1
hope	2
come	29
exits	10
expectantly	1
magic	4
spark	1
stay	7
wish	2
practice	1
ha	3
a-game	1
naveed	16
phoning	1
sharmen	1
help	2
cigar	7
box	9
bunch	2
women	12
seat	6
let	6
front	8
professional	1
paying	1
ride	3
pay	1
surging	1
typed	1
number	4
1969	1
mgm	1
string	1
failures	1
its	2
bankable	1
vincent	2
price	2
compatibility	1
test	3
vonnegut	1
big	12
lebowski	1
seriously	6
love	22
men	1
taste	2
share	1
reading	1
into-	1
shown	2
zero	1
b	2
horror	2
third	1
close	2
eyes	5
menu	2
comes	6
spoilers	1
ok	10
hit	5
checks	3
reaction	1
seem	2
shhhhhh	1
part	6
yawns	1
tired	4
weird	11
yawning	1
thing	19
boring	2
film	1
kick	6
plot	2
kicks	1
background	1
exacts	1
revenge	1
thanks	3
gotta	5
hundred	3
agree	2
promise	1
luck	1
future	2
endeavors	1
awkward	5
hug	3
forever	2
inside	5
immediately	4
answers	2
promised	1
cold	2
point	3
opens	4
warmer	2
upstairs	2
song	5
"falling	1
love"	1
montage	4
legs	1
draped	1
listens	5
taking	2
footsie	1
dinner	7
along	2
hears	1
ring	2
told	12
addition	1
one-man	2
	82
nothing	4
fiddling	2
lots	4
wigs	1
costume	1
changes	1
acting	2
"i	2
liked	9
it."	1
seems	3
turtles	1
poster	1
twelve	1
this...this	1
feels	3
left	4
smell	1
mom	16
cooking	1
murgh	1
roghen	1
joash	1
telly	1
feel	16
weight	2
pakistan's	3
history	1
to:	9
map	3
formed	1
separated	1
biggest	4
rival	1
india	1
august	1
14th	1
1947	1
wears	5
pads	1
&	4
bat	2
runs	6
diagram	1
silly	2
mid	6
short	1
wicket	2
midwicket	1
deep	1
long	4
leave	11
show's	1
nods	6
understanding	1
fielder	1
yorker	1
return	1
review	1
exports	1
cotton	1
concrete	1
kill	2
shalwar	1
kurta	1
eid	1
mubarak	1
christmas	2
traditional	1
ham	1
serve	2
mitthai	1
khansama	2
servant	1
sugary	1
chalky	1
cubes	1
tray	2
you'd	5
main	1
ingredients	1
condensed	1
sugar	1
least	1
mom's	2
recipe	1
children's	1
toy	1
malaysia	1
rise	1
national	1
anthem	1
their	14
hearts	1
sings	1
meets	1
sweatshirt	2
brains	2
knew	3
world's	1
largest	1
irrigation	1
system	1
14	1
million	1
hectares	1
irrigated	1
"oh	2
show."	1
zone	1
honest	2
realized	2
halfway	1
bye	6
keep	5
the-	3
exit	1
learned	2
positions	1
any	16
sense	3
silently	3
guiltily	1
sneaks	1
past	2
passed	5
putting	1
wakes	4
3	1
diner	2
24	1
lemon	1
meringue	1
pie	1
just...i	1
need	17
cup	7
coffee	7
burnt	1
neighborhood	3
misogynist	1
sleep	8
normal	2
girls	4
middle	3
huge	2
dookie	1
poo	1
matches	2
freshener	2
person	6
thin	1
stoop	1
outside	5
beat	6
sheepishly	1
fully	2
geared	1
up:	1
batting	1
helmet	1
gloves	1
elbow	1
eye-black	1
backstop	1
learn	1
shifting	1
torque	1
ball	2
zings	2
misses	2
completely	4
christ	2
another	13
sammy	1
sosa	1
8-year	1
kid	4
cage	2
nearby	4
cracks	1
clean	3
throws	2
tiffins	1
ramekins	1
fork-	1
fight	2
meal	2
cookies	1
biscuits	1
yourself	5
hardly	3
sound	3
"cookies"	1
julia	1
louis-dreyfus	1
such	4
burger	9
biscuit	1
british	1
term	2
information	3
itchy	1
tried	2
patchy	1
conditioning	1
whole	10
muslims	1
growing	1
beards	2
anyway	3
arbitrary	1
sun	1
shining	1
parting	1
"ahh"	1
acha	1
she's	26
involved	1
caught	1
forging	1
cliche	1
stares	5
direction	1
terrorists	1
understand	6
america	4
wanna	15
mow	1
lawns	1
fatima	5
spoke	3
months	3
break	1
less	4
definitely	3
slowly	2
sort	4
--	12
returning	1
girls'	1
ghosting	1
ghost	2
leaving	2
alone	3
sipping	1
wine	8
plastic	1
cups	1
bright	1
fruit	2
i'd	12
forward	1
uh	7
tastes	2
grape	1
juice	2
gone	5
unhappy	1
drank	1
cover	1
drinking	3
knowing	1
covers	3
piece	2
blow	1
else	6
questions	2
than...when	1
divorced	2
tall	2
guess	7
ryan	3
met	6
college	1
restaurant	1
husband	4
okay"	1
brain	2
"no	1
life"	1
freaking	3
freak	1
pressure	1
overwhelmed	2
last	9
expecting	2
wasn't	11
watches	6
grocery	1
shop	2
town	3
weekend	3
lunch	1
you'll	2
mary's	2
party	2
friday	1
spend	2
meet	11
city	3
suburbs	1
asked	4
course	3
dying	1
stumbles	1
ow	1
assistance	1
tweaked	1
ankle	3
took	5
stupid	6
hip	1
hop	2
dance	2
class	1
walking	2
bag	10
carry	3
cereal	1
kitchen	2
craig	1
greg	1
names	1
excuses	1
avoid	1
kite	1
surfing	1
sees	9
headshots	2
uk	1
pronounced	1
"crayg"	1
written	1
"crate"	1
judging	1
model	1
culture	3
storms	3
red	4
flags	1
ducking	1
flag	2
liar	2
lie	3
lying	2
recently	2
hiding	2
divorce	1
impossible	1
means	2
direct	1
opposite	2
book	7
stickers	2
stamps	1
supposed	3
handling	2
types	1
things	13
expressing	1
myself	2
grabs	2
"arranged	1
marriage"	2
type	2
"love	1
rehan	1
irish	1
kicked	5
nobody	6
allowed	2
fathom	1
life	9
fourteen	2
ugly	1
difference	1
lose	1
world	2
together	7
yazmin	1
multi-grain	1
pumpernickel	1
pita	1
bread	1
hot	4
dog	5
buns	1
croutons..i	1
sam	22
pukes	1
shits	1
constantly	1
screaming	1
bummed	1
saying	10
telling	3
you:	2
seize	1
pursue	2
career	1
thursday	1
change	3
stuck	2
highsmith	2
"people	1
sam"	1
'03	1
passes	3
crushing	1
ashamed	1
weak	1
obsession	1
belly	2
disappear	1
happy	1
anyone	1
dollar	2
bill	5
20	1
spender	1
andrew	3
jackson	2
he'd	1
sunglasses	4
draws	1
pair	1
jackson's	1
head	5
sprinkle	1
dust	2
khadija	9
sprinkling	1
motion	2
fingers	2
snaps	1
carefully	1
wearing	3
glasses	1
magician	1
reveals	1
tricks	1
here's	3
twenty	2
use	3
buy	1
shares	1
khadija's	2
monster	1
turned	1
"what	1
situation?"	1
alive	1
die	5
characters	1
cat	2
monsters	1
"we're	1
research	2
facility	1
cat's	1
missing."	1
denise	1
approaches	5
interesting	2
premises	1
finals	2
congrats	1
c-dog	1
somewhere	2
c.u	1
cellphone	3
ringing	1
"unknown	1
caller"	1
blinks	1
hospital	10
jolts	1
needs	3
exams	2
fumbles	1
empty	3
streets	1
er	1
crazy	1
massive	2
looms	1
quiet	2
residential	1
reception	1
desk	6
looking	9
gardner	5
checked	1
rolled	1
stretcher	1
emts	1
nurses	3
curtained	1
beds	1
hearing	1
screams	1
wailing	1
moaning	1
finally	5
hooked	3
wires	2
monitors	1
sedated	1
thousand	2
fainted	1
breakfast	2
morning	10
important	2
nurse	14
bette	3
ms	1
sir	4
step	1
security	5
pass	2
walked	1
propped	1
badge	1
water	7
essentially	1
isn't	4
speak	4
second	5
follows	3
dr	28
wright	2
busy	1
hallway	5
infection	13
lungs	3
vitals	2
elevated	1
hiv	1
she--	1
no--	1
intubate	1
member	2
sign	1
"intubate"	1
respirator	2
medically	4
induced	4
coma	13
stabilize	2
happen	3
signs	1
forms	2
orderlies	1
rush	1
gurney	1
disappears	1
doctors	14
descend	1
judy	7
arm	1
freaked	1
arms	1
chest	1
purse	1
digs	1
locked	1
finger	1
unlocks	2
scrolls	2
dials	1
woman's	1
voice	4
"hello?"	1
mrs	2
calling	3
late	4
taken	2
care	2
view	1
that-	2
chair	1
breathing	1
machine	1
dozes	1
sleeps	1
clearly	3
terrified	1
awkwardly	2
terry	86
beth	73
waterfall	1
coos	1
meditations	1
wall:	1
"darkest	1
nights	1
produce	1
brightest	1
stars";	1
"grief	1
love's	1
unwillingness	1
go"	1
etc	1
doctor	6
minute	2
running	1
bereavement	1
nervously	2
taps	2
knees	1
annoying	1
terry--	1
insane	1
cunningham	22
greet	1
attending	1
coordinating	1
orchestrating	1
treatment	2
strategy	2
"all	1
doctors"	1
standard	2
patients	1
icu	1
angles--	1
lewin	2
initiated	1
orotracheal	1
intubation	1
thankfully	1
hasn't	3
affected	1
heart	5
whelan	1
exact	1
nature	1
broad	1
spectrum	1
antibiotics	3
...critical	1
infections	1
centering	1
costodiaphragmatic--	1
theory	1
methicillin-resistant	1
staphylococcus	2
aureus	1
hold	5
"f"	1
"ph"	1
ph	1
babbling	1
unintelligibly	1
visibly	1
panic	1
surrounded	2
by:	1
coloring	1
books	1
adults	1
magazines	1
chargers	1
plugged	1
wall	1
reassuring	1
apparently	1
comas	1
ones	2
carbs	1
gremlins	1
handle	1
signing	2
thing-	1
pleasure	1
peace	1
mideast	1
backpack	1
sniffer	1
airport	2
boner	1
drugs	2
bombs	1
quit	2
sake	1
public	1
interjects	1
signed	2
paper	1
her--	1
suggested	1
medical	2
specialty	1
wake	3
skill	1
blacked	1
language	1
gibberish	1
damage	1
taco	1
bell	1
sewing	2
shirt	2
pacing	1
forget	1
broke	2
worry	2
committed	1
awake	2
unconscious	2
complicated	1
that--	1
secrets	1
tells	1
speechless	1
quiet--	1
seat-	1
gestures	2
seats	1
facing	1
intensely	1
beats	1
lady	3
carries	1
spots	1
hushed	1
waves	2
heads	6
reason	6
hon	3
free	1
country	2
sandwich	2
mine's	1
tuna's	1
gamble	1
lake	2
tuna	1
dice	2
7's	1
silence	3
9/11	4
blank	1
with...people	1
talked	5
stance	2
ummmm	1
anti	1
tragedy	2
lost	2
19	1
joke	6
obviously	1
paged	1
intercom	1
quickly	3
gather	2
follow	2
hoping	1
i-	1
we'd	2
hoped	1
surgery	5
remove	2
second-	1
spellman	2
thoracentesis	2
procedure	2
between	3
ribs	1
spell	1
thora-	1
-centesis	1
lung	1
risk	2
low	2
advice	3
relax	2
dazed	2
helps	1
luggage	1
enter	3
begin	2
lights	1
eh	1
sweater	2
bookshelf	1
laptop	4
notebook	2
rooms	1
real	5
quick	1
falafel	1
place	8
went	5
store	2
inscription	2
shrugs	1
computer	1
frowns	1
whisper-quarrelling	1
begins	3
marijuana	1
pipe	1
weed	2
dresser	2
shoves	1
closet	2
notices	3
touches	1
flashback	1
polaroid	1
flashbacks	1
startled	1
surprise	2
wondering	1
parlor	2
games	9
don't-what	1
card	1
played-	1
rhyme	2
stonehenge	1
win	1
that'd	1
winner	1
board	1
video	3
everybody	9
nintendo	1
game	1
electronics	1
dollars	2
chalk	3
pavement	1
entertainment	1
hopscotch	1
tic	1
tac	1
toe	1
throw	1
jimmy	4
three	2
particular	1
whoever	1
ignores	1
figure	3
tonight's	1
gigging	1
industry	1
headlining	2
80's	1
rita	1
rudner	1
caroline's	1
pleural	2
effusion	1
empyema	1
it'll	2
mind	3
daughter's	2
distraction	1
bringing	1
ipad	1
sold	3
should've	2
discussion	1
shocked	1
headliner	3
pained	1
food	5
they've	1
waffle	2
fries	5
um-	1
sumera	7
moved	2
stayed	2
canada	1
traffic	1
everything's	2
bumper-to-bumper	1
dan	2
expressway	2
performing	2
dad's	1
sister's	2
chat	1
side	4
auntz	3
anybody	3
claps	3
barely	2
pays	1
attention	1
focuses	1
cloth	2
peers	1
curtain	1
cringing	1
terry-beth	1
north	2
carolina	3
ooh	2
tar	1
heel	1
state	1
krispy	1
kreme	1
donuts	1
brings	2
tries	4
absorb	1
moves	1
kumi-beta	1
faked	1
response	1
sing	1
leads	1
reluctantly	1
alongside	1
void	2
cash	1
paychecks	1
says	3
curse	1
floor	1
bank	1
fantasy	1
scenario	1
heckler	10
isis	5
hush	1
respond	2
toast	4
strange	3
confusing	1
position	1
recruiter	1
bottom	2
a-	1
answer	1
talking	7
path	1
cuz	1
frat	1
boys	1
hats	1
hawaiian	1
shirts	1
shriveled	1
tiny	1
dicks	1
reacts	1
terrorist	1
profile	1
clever	1
write	2
is-	1
bitch	1
restrains	1
claws	1
stops	4
ass	1
levels	1
motherfucker	1
elevator	1
prick	1
passenger	2
shell-shocked	1
tea	1
bottle	1
whiskey	1
fridge	1
cubs	1
pour	1
control	1
aroused	1
anymore	2
pizza	1
usually	1
joking	3
terry's	4
fart	1
funeral	1
giraffe	4
bartender	1
"highballs	1
me."	1
beauty	1
testicles	1
highball	1
ruined	1
eats	1
chuckles	1
jokes	2
thoroughly	1
explained	1
busting	1
balls	2
swills	1
swishes	1
mouth	1
complex	1
finish	1
flamboyant	1
mouth-feel	1
hmm	1
fruit-forward	2
absolutely	1
car	12
buzz	1
lightweight	1
he'll	1
sofa	4
hour	1
nonsense	2
snoring	1
weren't	1
lied	3
hanging	1
impress	1
screwed	1
daughter	3
family's	1
sick	3
uncle	3
lew	1
cancer	7
stroke	1
attack	2
recurrence	1
killed	2
accident	1
ate	1
sprouts	1
yolk	1
30	1
stress	1
yearbook	1
amidst	1
containers	1
desserts	1
chicken	1
strips	1
whipped	1
noticeable	1
photos	3
attire	1
swords	1
black	1
roses	1
cemetery	2
legendary	1
shoot	1
laughed	1
mad	3
stirs	1
kidding	2
shifts	1
east	1
university	1
waiting	3
tables	1
teacher	2
thick	1
york	10
accent	1
wrong	7
naturally	1
fell-in-love	1
military	1
army	1
pilots	1
brothers	1
football	1
couldn't	4
tire	1
every	9
gas	1
station	1
fill	1
tank	1
saucer	1
fill-ups	1
dinners	1
how'd	1
dad	10
winging	1
seventeen	1
missed	2
voicemails	1
voicemail	2
message	1
cook	1
gallery	1
bird	5
lies	2
removed	1
pull	2
latest	1
fluid	1
create	1
targeted	1
antibiotic	1
fighter	1
worried	2
train	4
derailed	1
died	2
alright	2
yup	2
law	2
become	2
lawyer	5
returns	1
farhan	2
tina	3
appear	1
forth	1
grown-ups	1
lock	1
appointments	1
slam	1
bruised	1
apple	2
bucket	1
hangout	2
cafe	1
cats	2
nestle	1
lap	1
pet	1
fantastic	1
relationship	1
deserve	2
watched	2
x-files	1
laptops	1
diligently	1
typing	2
webmd	1
website	1
"everything	1
dot	1
com"	1
hiccups	2
17th	2
northwestern's	2
rate	1
methodology	1
unless	1
sample	1
size	1
depends	1
comments	1
online	2
hated	1
forrest	1
gump	1
frickin'	1
talks	2
paces	1
tracks	1
biopsy	1
results	1
unfortunately	1
inconclusive	1
concerned-	1
drowns	1
increasingly	1
distraught	1
speaks	3
disease	5
virus	1
bacteria	1
normalize	1
continuing	1
spread	2
kidneys	2
aggressive	1
mystery	1
northwestern	4
goddammit	1
this--	1
--you	1
shut	1
process	1
elimination	1
continue	1
search	1
shithole	1
anna	2
act	2
searches	1
experts	1
trust	3
unlock	1
#17	1
#1	1
smarter	2
sentences	1
space	1
unsure	1
fault	4
calm	1
coward	1
greatest	1
replay	1
memory	1
slips	2
gift	1
giant	1
stuffed	2
giraffe-ing	1
likes	2
giraffes	2
lyme	1
hurt	3
messed	1
lupus	1
holding	2
eliminating	1
possibilities	1
wants	3
approve	1
liability	1
moving	10
dangerous	2
frightened	1
coat	1
pillow	1
puffy	1
pause	1
staring	1
crash	1
golf	1
channel	1
question	1
wow...this	1
lay	1
separate	1
trade	1
places	1
parent	1
nightmare	1
loving	1
somebody	1
tension	2
none	1
business	1
light	1
dark	2
cheated	1
fuuuuck	1
cincinnati	1
conferences	1
math	2
conference	1
laid	1
teachers	1
depressed	1
night's	1
catch	1
fresh	1
smelled	1
finished	2
clarity	1
orgasm	1
devastated	1
hates	1
guilt	1
forgave	1
cheat	3
fraught	1
note	1
"headed	1
terry."	1
sevies	1
8:30	1
sorry-	1
"into	1
her"	1
appointment	1
demand	1
sacrificed	1
birth	1
fifteen	1
graduate	1
50's	1
20s	1
appreciate	2
embarrass	1
muslim	1
american	2
pretend	1
believe	4
allah	1
islam	1
son	2
dream	1
listening	1
dealing	1
sixteen	1
rough	1
caved	1
cave	3
herself	3
form	1
garage	1
hall	3
responsible	2
drive	3
thru	1
stu	10
welcome	1
quick'n	1
order	1
4	2
slices	4
four	5
burgers	3
four-	1
"we"	2
corporate	1
entity	1
idiot	1
pick	1
window	3
human	2
today's	1
garbage	2
locks	1
trash	2
parked	1
scarfing	1
chris:	1
"where	1
20!"	1
moody	1
punish	1
nasty	1
mood	3
checking	1
fuck've	1
hesitates	1
finishes	1
performer	1
everyone's	1
midwest	1
titters	1
quite	2
laying	1
loves	1
birds	2
excited	3
transfer	1
reached	2
darker	1
clinical-feeling	1
beeping	1
almost	1
holy	1
feeling	1
quietly	2
pulled	1
continues	1
filthy	1
terry:	1
"please	1
away"	1
groggy	1
upset	2
tears	1
scare	1
scout	2
grown	1
sip	2
spits	1
liquid	1
crap	1
thicken	1
liquids	1
esophagus	1
strong	2
enough	3
swallow	1
semen	1
social	1
inhibitions	1
anesthetic	1
sips	1
honey	2
drops	1
comforts	1
they'll	2
charge	1
forty	1
motions	1
join	1
rare	1
condition	2
adult	1
onset	1
still's	2
mentioned	1
swelling	1
several	1
thinks	1
healthy	1
tissue	1
biological	1
misunderstanding	1
anti-inflammatories	1
stabilized	1
within	2
recover	1
she'll	1
visiting	2
pop	2
asshole	3
naw	1
potential	1
health	1
suited	1
troublesome--	1
positive	1
physical	3
therapy	3
intense	1
experiences	1
lives	1
comics	1
on-stage	1
mopey	1
suck	1
paid	1
worst	1
goddamn	1
disgrace	1
insulting	1
bone-chilling	1
faces	1
noises	1
felt	2
eggs	1
month	2
ohhhhh	1
packing	1
performs	2
week	1
shotgun	1
pittsburgh	1
destiny	1
awaits	1
"welcome	1
home"	1
banner	1
hangs	1
balloons	1
chatting	1
cane	2
clink	2
clocks	2
large	2
invited	2
successfully	1
peeled	1
orange	1
clementine	1
disclosure	1
monkey	1
peel	1
pimpin'	1
ain't	1
jackets	1
collecting	1
devotion	2
presents	1
visitor	1
visited	1
ticket	2
stubs	2
honesty	1
jar	1
ashes	2
cremate	1
kneels	1
boyfriend	1
changed	2
experience	1
asleep	1
weeks	1
ago	2
total	1
packs	1
"get	1
together"	1
cleans	1
theater	2
sleeping	1
himself	1
dining	2
knocking	1
joins	1
vote	2
whether	1
unanimous	1
parliamentary	1
favor	2
kicking	1
raise	1
raises	1
denied	1
silent	2
giving	1
figured	1
solution	1
cue	1
cards	2
"hi	1
you?"	1
basic	1
"pass	1
salt."	1
practical	1
"always	1
comedy."	1
specially	2
"kumail	1
handsome	1
brother	2
naveed?"	1
admit	1
designed	1
stir	1
controversy	1
"it's	1
family."	1
thing:	1
impulsively	1
googles	1
finds	1
described	1
"worst	1
bomb	1
history!!!"	1
plugs	1
headphones	1
arrange	1
romance	1
knock	1
swear	1
freshman	1
boning	1
random	1
dudes	1
parenting	1
including	1
filing	1
mid-show	1
mosque	1
graphic	1
details	2
religious	1
1400	1
tarantino-esque	1
crying	1
competing	1
cry	2
hardest	1
broken	1
cried	1
15	1
glass	1
underrated	1
block	1
frozen	1
yogurt	1
theatre	1
hesitantly	1
blood	1
oxygen	1
level	1
range	1
tense	1
stare	1
warm	1
pairs	1
socks	1
reemerges	1
couch-bed	1
snuggle	1
brushed	1
teeth	1
expectation	1
lease	1
cherish	1
sunrise	1
ugh	1
early	1
bombed	1
horrifically	1
kinda	1
ton	1
bricks	1
properly	1
so-	1
nah	1
miss	3
assholes	1
dummy	1
hugs	1
distracted	1
pops	1
proper	1
chance	1
angry	1
kept	1
secret	1
tupperware	1
container	1
biryani	1
trip	1
extra	1
potatoes	1
averts	1
gaze	1
forbidden	1
hugging	1
reach	1
safely	1
